OrderID,OrderDate,CustomerID,CustomerName,Email,Country,ProductCategory,ProductName,Quantity,Price,PaymentMethod,ShippingAddress,OrderStatus,TotalAmount
1005561,2023-05-06,8917,Eric Rogers,qoconnell@yahoo.com,Canada,Electronics,Summer,2,32.14,Credit Card,"37522 Tracy Tunnel Apt. 243, Markborough, MN 75102",Cancelled,64.28
1005562,2023-08-14,3431,Melissa Bailey,kimberly72@hotmail.com,India,Books,Degree,2,478.24,PayPal,"5483 Short Path, Tranhaven, CT 96944",Cancelled,956.48
1005563,2024-12-23,8038,Christopher Wallace,jennifervelez@flores.biz,Australia,Home,Science,1,364.77,Credit Card,"44525 Jackson Rest Suite 172, Mendezfurt, ND 41177",Pending,364.77
1005564,2023-11-09,9766,Alex Jones,mhayes@gmail.com,Canada,Electronics,Large,1,104.4,Credit Card,"5701 Grant Harbors, Lake Pamelashire, SC 93076",Pending,104.4
1005565,2024-09-15,5137,Nathan Chavez,sylvia63@gmail.com,UK,Electronics,Type,4,431.81,Credit Card,"241 Joseph Creek Suite 329, New Jessicachester, KY 29381",Cancelled,1727.24
1005566,2022-12-09,2410,Daniel West,frankwilson@garcia.com,Canada,Books,Century,3,351.29,Credit Card,"48579 Yesenia Dam Suite 385, New Michael, IN 21183",Completed,1053.8700000000001
1005567,2024-01-08,7515,Justin Kim,vnelson@kidd.biz,UK,Books,Serious,2,441.31,Bank Transfer,"29228 Melanie Summit, New Jessicamouth, AL 39198",Cancelled,882.62
1005568,2021-05-15,2550,Anthony Bishop,laurenneal@krause.info,UK,Home,Determine,2,117.3,Credit Card,"43602 Thomas Manors, Edwardfurt, ME 48099",Pending,234.6
1005569,2022-04-02,1463,Larry Brown,xgonzalez@walker.net,USA,Home,Year,5,244.08,PayPal,"USNS Hernandez, FPO AA 41337",Pending,1220.4
1005570,2025-04-15,1909,Ronald Clark,vincentchapman@gmail.com,Australia,Clothing,Trip,2,460.76,PayPal,"1760 Carol Mission, Port Stephanie, DC 89913",Pending,921.52
1005571,2021-12-09,3153,Michael Walker,rachelgray@hotmail.com,USA,Sports,Walk,4,246.54,Credit Card,"016 Torres Cove, Emmaview, CT 58395",Completed,986.16
1005572,2021-12-10,8136,Jill Elliott,sheltoncathy@yahoo.com,India,,Party,2,277.72,PayPal,"95554 Lambert Viaduct, Paulbury, MN 44935",Cancelled,555.44
1005573,2025-04-11,6937,Elizabeth Smith,michael09@bailey.com,Canada,Sports,Determine,4,100.18,Bank Transfer,"5010 Dudley Points Apt. 823, Emilyberg, OK 17376",Pending,400.72
1005574,2023-07-20,9711,Kimberly Owen,christopherrowland@fry.biz,Canada,Electronics,Final,4,221.71,PayPal,"USCGC Mcpherson, FPO AP 45531",Completed,886.84
1005575,2022-09-29,5780,Jonathan Ramsey,ejohnson@adams.com,USA,Clothing,Book,1,193.47,PayPal,"13317 Jessica Ports Suite 322, Ramirezchester, MI 65769",Pending,193.47
1005576,2025-03-18,5353,David Harvey,youngjoe@hotmail.com,Australia,Clothing,Glass,2,296.17,PayPal,"3085 Morgan Lodge, Fernandoshire, NV 45679",Pending,592.34
1005577,2024-01-19,4154,Ronald Lopez,patrick79@johnson.info,USA,Home,Significant,3,298.99,Credit Card,"06597 Ryan Landing Suite 946, East Julie, AL 86000",Cancelled,896.97
1005578,2024-06-14,6203,John Young,maryvasquez@gmail.com,Canada,Sports,See,2,493.29,Bank Transfer,"9933 Morris Square, South Leah, AK 77811",Completed,986.58
1005579,2024-07-03,1414,Daniel Ramirez,justin04@hotmail.com,India,Home,Ground,2,381.1,Bank Transfer,"78230 Diaz Green Apt. 222, North Tonyamouth, DC 41299",Completed,762.2
1005580,2024-05-24,1293,Joseph Scott,brownandrea@yahoo.com,Canada,Clothing,Of,4,390.02,Bank Transfer,"USNS Neal, FPO AE 48216",Cancelled,1560.08
1005581,2023-05-11,1054,Kerry King,ihoffman@yahoo.com,Canada,Books,Break,1,286.72,Credit Card,"7877 Alexandria Gardens Suite 768, Jacobchester, WI 32653",Completed,286.72
1005582,2024-03-18,3209,Mark Johnson,haynesdana@murphy.com,UK,Sports,Country,4,488.28,Credit Card,"1974 Tracey Valley, Chandlerborough, CO 20276",Cancelled,1953.12
1005583,2024-08-31,1010,David Lester,shale@johnson.com,UK,Clothing,Weight,5,445.11,Bank Transfer,"Unit 3042 Box 9690, DPO AA 81725",Cancelled,2225.55
1005584,2023-01-10,9913,Christopher Bennett,matthew52@ayers.com,Australia,Electronics,Fall,2,106.51,Credit Card,"0251 Jody Cape Suite 406, Port Brett, VA 97339",Completed,213.02
1005585,2023-12-22,6005,Steven Hall,calvin89@gmail.com,Canada,Books,,4,277.79,PayPal,"320 Valerie Route, Grantfort, TN 78979",Cancelled,1111.16
1005586,2023-09-27,3740,Samantha Coleman,wwhite@coleman.com,UK,Books,Would,2,437.28,PayPal,"PSC 9229, Box 7425, APO AE 68952",Cancelled,874.56
1005587,2023-05-31,9695,Annette Ballard,james87@hobbs-king.com,USA,Books,Prove,3,302.59,PayPal,"PSC 3141, Box 2521, APO AA 47451",Cancelled,907.77
1005588,2024-04-09,9095,Mary Gallagher,zanderson@taylor.org,UK,Books,Make,5,54.31,Credit Card,"281 Brian Cape, Sandrafort, SC 45596",Pending,271.55
1005589,2024-08-14,2209,Julie Bryant,acarr@arias-fisher.com,Canada,Electronics,To,4,165.4,Bank Transfer,"Unit 2109 Box 3443, DPO AE 78569",Completed,661.6
1005590,2023-08-26,3490,Theresa Gross,dylan75@yahoo.com,Australia,Books,Either,3,251.82,PayPal,"642 Hunt Forges Suite 077, Brayville, MS 36483",Pending,755.46
1005591,2021-10-19,8277,John Reyes,millerchristina@hotmail.com,Canada,Sports,Factor,1,183.44,Credit Card,"PSC 6734, Box 3277, APO AA 20098",Completed,183.44
1005592,2022-06-05,3237,Ian Dillon,jonathan16@wright-griffin.info,UK,Home,Than,3,56.27,Bank Transfer,"USNS Scott, FPO AA 97424",Cancelled,168.81
1005593,2024-09-07,5377,Ashley Mcintyre,mary07@knight.com,UK,Sports,Work,1,6.65,PayPal,"92395 Pratt Rapid, Lake Nicholasshire, FL 18701",Pending,6.65
1005594,2024-06-27,4949,Isabella Young,drosario@gmail.com,Australia,Home,Western,1,114.22,PayPal,"571 Mckinney Turnpike, Princeton, IA 00748",Cancelled,114.22
1005595,2024-06-05,9909,Lance Estes,atkinsonalexis@taylor-anderson.biz,Canada,Clothing,Either,2,246.42,Credit Card,"21614 Wallace Landing Apt. 434, Anneshire, KS 50315",Cancelled,492.84
1005596,2024-07-02,3528,David Potts,xtodd@rodriguez.com,Australia,Books,Run,1,378.0,PayPal,"8381 Marcus Camp, West Marktown, ID 86588",Cancelled,378.0
1005597,2024-04-25,8066,Jason Cox,logan44@adams-gilbert.com,USA,Sports,Your,1,119.85,Bank Transfer,"289 Schmidt Mount, Lake Nicole, IL 28698",Completed,119.85
1005598,2022-03-21,8158,Amy Christensen,williamsdevin@henry.biz,USA,Home,Operation,3,173.59,PayPal,"176 Matthew River Suite 079, North Deanna, ME 89192",Completed,520.77
1005599,2023-11-08,6067,Daniel Moreno,huffmanjulia@barber-weaver.info,Canada,Electronics,Rock,4,178.74,Credit Card,"195 Douglas Forge, Dakotabury, DC 97006",Completed,714.96
1005600,2021-06-20,7164,Lauren Hernandez,hugheslisa@thompson.biz,UK,Clothing,Sound,3,58.28,Bank Transfer,"011 Ward Hills, West Maryshire, HI 75146",Cancelled,174.84
1005601,2021-09-17,5585,Christina York,thomas44@hotmail.com,India,Clothing,Decision,2,183.43,Credit Card,"27585 Evans Drive Suite 016, Hectorchester, NM 17720",Cancelled,366.86
1005602,2024-05-05,9791,Lauren Webb,adam67@jones-carter.biz,UK,Sports,Single,4,324.47,PayPal,"3988 Connie Heights Apt. 710, North Rachelside, KS 48818",Completed,1297.88
1005603,2025-02-23,4186,Melissa Owens,pzamora@hotmail.com,India,Electronics,Point,3,110.94,PayPal,"USCGC Morales, FPO AE 70857",Pending,332.82
1005604,2022-08-20,7812,Curtis Alexander,gregoryangela@moore.com,Canada,Clothing,Reflect,3,241.81,Bank Transfer,"466 James Landing, Andrewberg, FL 60811",Pending,725.4300000000001
1005605,2021-05-09,5263,Timothy Franco,icain@hernandez.org,USA,Clothing,Describe,2,143.82,PayPal,"621 Carson Causeway Apt. 249, Port Rogerburgh, RI 53886",Pending,287.64
1005606,2021-11-25,7892,Elizabeth Edwards,jhawkins@gmail.com,UK,Electronics,Mean,1,55.24,Credit Card,"USNS Parker, FPO AA 73326",Completed,55.24
1005607,2024-05-25,9085,Eric Shaw,jeffrey02@smith.com,India,Home,Police,3,380.03,Bank Transfer,"8435 Clark Junction, East Chadton, AK 78059",Completed,1140.09
1005608,2021-05-09,4515,Clifford Brown,michael94@landry.net,India,Books,Despite,2,331.0,PayPal,"110 Young Run Apt. 812, Beanchester, AL 76256",Cancelled,662.0
1005609,2022-03-20,4451,Jerry Mckee,jgordon@gmail.com,India,Books,Step,1,396.15,Bank Transfer,"93496 Adam Pine, Nicholsstad, AK 40997",Completed,396.15
1005610,2023-10-18,5902,Danielle Branch,charlessmith@ballard-jordan.com,UK,Electronics,Successful,3,197.1,PayPal,"7200 Carol Shoals Suite 479, South Spencermouth, ND 38315",Pending,591.3
1005611,2025-05-04,8201,Tara Taylor,heather59@hotmail.com,Canada,Home,Car,1,437.09,Bank Transfer,"289 Jerry Trace, North Rebecca, CT 51861",Completed,437.09
1005612,2022-10-17,7032,Charlotte Holmes,mark21@yahoo.com,USA,Books,Tell,2,305.71,Credit Card,"PSC 7117, Box 3537, APO AA 76262",Completed,611.42
1005613,2021-05-15,8108,Brenda Frank,wsmall@hotmail.com,Canada,Sports,Fund,5,180.65,PayPal,"32554 Patrick Walks Apt. 135, Roweland, MT 69581",Pending,903.25
1005614,2023-10-03,1649,Molly Cox,iware@wolfe.com,Australia,Sports,Go,5,247.48,Bank Transfer,"98897 Amber Parkway Suite 730, East Brandontown, KS 78760",Completed,1237.3999999999999
1005615,2024-08-25,9478,Gloria Smith,katie19@yahoo.com,Australia,Sports,Crime,1,195.02,Bank Transfer,"63954 Jennifer Hollow, Allenview, GA 96049",Completed,195.02
1005616,2021-05-15,6343,David Hayes,daniel90@yahoo.com,UK,Home,Rise,2,78.55,PayPal,"447 Laura Locks, East Shannonfort, MO 27263",Pending,157.1
1005617,2022-09-12,2088,Jason Murray,mia33@cooke-morales.com,Australia,Electronics,Buy,1,460.53,PayPal,"883 Roberto Club Apt. 536, East Jessicaside, GA 18489",Pending,460.53
1005618,2022-01-16,4166,Tiffany Parker,delgadosarah@wong-rowe.com,Australia,Electronics,Story,4,457.96,Bank Transfer,"520 Ashley Islands Suite 072, Ninaville, AL 10370",Pending,1831.84
1005619,2021-07-13,3100,Sarah Spencer,triley@brown.com,UK,Home,Task,3,333.82,PayPal,"46601 Anthony Neck Apt. 055, Thomasmouth, LA 50547",Completed,1001.46
1005620,2024-12-12,8323,Brandi Moore,ashleywalton@yahoo.com,India,Electronics,Small,3,349.93,Bank Transfer,"7591 Pam Bypass Apt. 664, Lake Desireemouth, MO 73954",Pending,1049.79
1005621,2021-06-11,5198,Nichole Hayes,kristisanchez@taylor.biz,UK,Clothing,Situation,5,113.27,Credit Card,"34475 Donna Locks, Thomasfort, MI 28761",Pending,566.35
1005622,2022-06-20,7298,Casey Shelton,kcastaneda@scott.com,Australia,Books,Year,5,300.87,Bank Transfer,"9701 Bell Causeway Apt. 469, South Christina, NH 79320",Completed,1504.35
1005623,2021-07-19,6475,Christopher Ramos,zcarter@hotmail.com,India,Books,More,5,105.95,Bank Transfer,"423 Davis Hollow, East Samuelberg, CO 59188",Pending,529.75
1005624,2023-05-01,7656,Christopher Castillo DDS,justin09@yahoo.com,USA,Books,Clear,1,5.77,Credit Card,"467 Patrick Ford Suite 353, Michelleland, AL 51055",Completed,5.77
1005625,2022-05-02,8262,Robert Allen,glendapayne@wheeler.com,UK,Clothing,Us,2,105.98,PayPal,"597 Charles Meadow, Perezburgh, WA 89316",Cancelled,211.96
1005626,2023-05-14,2164,Mr. Jeffrey Morrison,drichards@mcfarland.biz,USA,Books,Discover,5,229.09,Credit Card,"46437 Thomas Mills Apt. 619, Romeroport, LA 23053",Completed,1145.45
1005627,2022-09-09,5041,Daniel Johnson,iashley@shah-walton.com,Australia,Sports,Example,3,90.69,PayPal,"870 Shaw Village Suite 871, Sheilachester, MS 89991",Completed,272.07
1005628,2024-01-07,3666,Robert Patel,xmeadows@gmail.com,USA,Electronics,Focus,4,351.9,PayPal,"2144 Nguyen Divide, Mcdonaldland, TN 90386",Pending,1407.6
1005629,2023-08-15,5571,Juan Weber,rmathis@woods.com,Australia,Home,Police,3,71.59,Bank Transfer,"1348 Matthew Squares Suite 549, East Emilyfurt, OR 97435",Completed,214.77
1005630,2023-08-19,5403,Marcus Green,katherine65@boyle.com,USA,Books,Shoulder,1,294.13,Credit Card,"13842 Bryan Fork Apt. 985, New Williamville, TN 73235",Completed,294.13
1005631,2025-03-18,9476,Janet Anderson,kirsten64@walker.com,Canada,Sports,Resource,2,174.46,Credit Card,"192 Claudia Lock, Jasminechester, ND 77347",Completed,348.92
1005632,2023-12-16,1322,Courtney Hardy,carla57@hotmail.com,USA,Sports,Respond,5,135.59,PayPal,"08423 Katie Street, East Daniel, KS 90327",Completed,677.95
1005633,2024-04-07,4465,James Fowler,bfranco@smith-flores.com,UK,Sports,Series,1,34.86,Bank Transfer,"923 Hutchinson Gateway, Ferrellstad, MI 74436",Completed,34.86
1005634,2024-02-15,6875,William Davis,william44@rodriguez.com,India,Electronics,To,1,57.48,Bank Transfer,"685 Davis Wall, New Robert, ME 68734",Pending,57.48
1005635,2023-07-26,5658,Catherine Aguirre,david62@chavez.com,UK,Sports,Poor,4,204.2,Credit Card,"892 Stanley Field, East Katherine, NC 42112",Pending,816.8
1005636,2021-11-25,6448,Renee Oconnor,muellerchristina@alexander-wilkins.com,UK,Clothing,Beyond,5,45.62,PayPal,"Unit 3894 Box 2443, DPO AA 25242",Cancelled,228.1
1005637,2023-06-03,7587,Isaiah Hernandez,jimenezmary@hotmail.com,Australia,Electronics,Town,5,458.73,PayPal,"882 Patricia Fall Apt. 555, North Amandamouth, IL 37308",Completed,2293.65
1005638,2023-07-20,5849,April Abbott,coreykim@baker-brown.info,Australia,Home,Different,5,483.99,PayPal,"89062 Emily Village, Mariahaven, DE 98681",Pending,2419.95
1005639,2024-01-18,6740,Eddie Bailey,nhurley@gmail.com,Canada,Clothing,Song,4,337.2,Bank Transfer,"PSC 4505, Box 4391, APO AA 48151",Completed,1348.8
1005640,2022-02-28,8960,Casey Hale,teresa09@martinez-farrell.info,Australia,Books,Five,2,96.81,PayPal,"0031 Melissa Highway Suite 716, Johnsonmouth, OH 51655",Pending,193.62
1005641,2022-02-21,5706,Cory Ward,zacharymueller@yahoo.com,UK,Books,Behavior,2,54.11,Bank Transfer,"7796 James Hill, Jamesmouth, PA 55751",Pending,108.22
1005642,2025-04-05,2263,Jennifer Kaufman,laura08@hotmail.com,Australia,Electronics,Behind,5,71.63,Bank Transfer,"141 Dodson Lane, Port Abigailstad, KS 48408",Pending,358.15
1005643,2023-04-09,6925,Scott Hodges,andersonlisa@gmail.com,UK,Clothing,Least,5,338.13,Credit Card,"316 Wilcox Haven, Stevenmouth, OK 17804",Pending,1690.65
1005644,2023-09-15,7387,Jessica Hanson,mchapman@yahoo.com,Canada,Books,All,1,281.38,PayPal,"79467 Haley Place Suite 420, Joshuafort, LA 99183",Cancelled,281.38
1005645,2023-08-04,4202,Gregory Fowler,robin91@walker.com,Canada,Clothing,Pull,3,158.22,Credit Card,"USNV Wright, FPO AP 73117",Cancelled,474.65999999999997
1005646,2024-04-30,6578,Gerald Hunt,barrettmarcus@gillespie.biz,UK,Books,Ability,5,311.5,Credit Card,"62522 Jessica Orchard, Susanburgh, MA 24885",Completed,1557.5
1005647,2022-04-06,3829,Shelley Rogers,adamskevin@gmail.com,USA,Sports,Car,2,32.87,Bank Transfer,"36408 Dennis Viaduct, New Lucas, UT 72810",Completed,65.74
1005648,2022-10-07,9325,Glenn Yu,timothy30@gmail.com,India,Clothing,Couple,3,436.67,PayPal,"863 Allen Corner Apt. 215, New Larry, OH 49376",Pending,1310.01
1005649,2023-02-10,8635,Brent Powell,martinezryan@best.com,Australia,Clothing,Change,3,159.59,PayPal,"12165 Traci Throughway Apt. 425, New Stacey, KY 45578",Completed,478.77
1005650,2022-12-25,3924,Kevin Goodman,simsrandy@williams.com,India,Electronics,Campaign,4,358.55,PayPal,"4764 Mitchell Shore, Smithshire, NY 71266",Pending,1434.2
1005651,2024-08-01,6860,Michael Bell,qparks@yahoo.com,India,Clothing,Kind,3,155.21,PayPal,"560 Yolanda Corner, Lake Kristi, NV 38670",Cancelled,465.63
1005652,2022-09-26,6641,Andrew Frost,smithmichelle@haynes-fisher.net,India,Sports,Manage,1,370.0,Credit Card,"394 Carr Trail, East Beverly, OR 70876",Completed,370.0
1005653,2023-06-20,4987,Brooke Peterson,gloverhoward@carter.com,Australia,Books,Process,4,437.0,PayPal,"019 Tammy Road Apt. 266, Smithtown, VA 86952",Cancelled,1748.0
1005654,2022-04-12,4535,Danny Lozano,ericaguirre@hotmail.com,USA,Books,Article,2,165.96,PayPal,"42483 Terri Shoals Apt. 168, Susanberg, MA 43106",Cancelled,331.92
1005655,2022-03-25,9353,Jessica Colon,eknight@hotmail.com,Australia,Home,Agree,5,409.09,Bank Transfer,"347 Michael Hollow, Petersonfort, DE 28597",Pending,2045.4499999999998
1005656,2022-05-18,4431,John Nielsen,hamptontaylor@hotmail.com,Australia,Books,Two,2,351.63,Bank Transfer,"537 Lopez Stravenue Suite 960, Lake Karen, SC 68425",Pending,703.26
1005657,2022-08-23,3601,Stephen King,madisonmorales@moore.com,USA,Electronics,,5,196.11,PayPal,"815 Madden Ranch Apt. 050, Johnsonchester, NV 78341",Completed,980.5500000000001
1005658,2024-05-03,3264,Ebony Peters,kbarnett@gmail.com,India,Electronics,Feeling,3,371.32,PayPal,"0093 Hall Circles, Kaylaton, UT 70041",Completed,1113.96
1005659,2024-08-20,3173,Gene Fuller,vickie35@hotmail.com,UK,Electronics,Machine,2,468.36,Credit Card,"729 Hines Roads Apt. 772, Barnettland, MI 56990",Completed,936.72
1005660,2023-06-05,8772,Janice Stark,floydkatherine@davis.com,USA,Electronics,Pass,3,263.9,Credit Card,"0653 David Shore, North Josephmouth, NH 45531",Cancelled,791.6999999999999
1005661,2024-10-27,1301,Paul Anderson,grahamkelly@hotmail.com,UK,Home,Our,5,196.06,Credit Card,"00756 Kyle Flat Suite 399, Lake Jacquelinehaven, IN 34030",Cancelled,980.3
1005662,2022-10-01,7769,Mr. Daniel Ellison,stephenhawkins@yahoo.com,USA,Sports,Drive,1,470.62,Bank Transfer,"0207 Katie Gardens Suite 809, Andersontown, AK 93771",Completed,470.62
1005663,2024-12-20,8181,Jesse Woods,reyeseric@hernandez.com,UK,Home,Quite,3,327.19,Bank Transfer,"08745 Haney Glen, Port Michaelshire, MN 60769",Cancelled,981.5699999999999
1005664,2025-02-14,4424,George Garcia,lbaker@harris-park.com,India,Home,Evening,2,131.49,Credit Card,"54763 Perry Inlet Suite 199, Stephentown, LA 53304",Pending,262.98
1005665,2023-11-06,7600,Sarah Obrien,oprice@rowe-mckenzie.com,UK,Clothing,Simple,2,151.05,Credit Card,"047 Martinez Views, Carrollborough, AK 83058",Completed,302.1
1005666,2024-07-23,5813,Mark Castaneda,jenniferkramer@gibson.net,UK,Home,Agency,3,406.93,PayPal,"39497 Reynolds Ferry Suite 745, Lake Melissa, OH 16701",Completed,1220.79
1005667,2022-08-03,3169,Mr. Sean Hill,stephanietaylor@yahoo.com,UK,Books,Someone,1,202.81,Credit Card,"2627 Ricky Pass, Perrymouth, NE 71725",Pending,202.81
1005668,2021-08-06,2587,Kenneth Anderson,emma97@lewis-smith.info,UK,Electronics,Likely,3,93.7,Credit Card,"625 David Meadows Suite 272, Lake Lisaville, WI 92584",Completed,281.1
1005669,2023-04-28,5542,Jason Levine,kerrimartin@hayes.org,UK,Electronics,Among,2,275.7,Bank Transfer,"PSC 0573, Box 6143, APO AE 64352",Pending,551.4
1005670,2022-11-01,2611,Christopher Fisher,jason67@cox.com,Canada,Electronics,Activity,1,150.49,Credit Card,"4350 Parker Place, East Laura, AL 13550",Cancelled,150.49
1005671,2024-05-08,2720,Sabrina Wood,rmccoy@johnson.com,Australia,Books,Pass,1,160.36,PayPal,"506 Alexis Locks, Christophermouth, AR 50842",Completed,160.36
1005672,2024-02-14,5622,Jessica Sweeney,zachary68@tran.com,USA,Electronics,Step,5,372.86,Credit Card,"7825 Garcia Spurs Suite 164, Port Brandi, NC 75919",Completed,1864.3000000000002
1005673,2024-12-05,6683,Jim Schultz,ricky92@flores.com,India,Electronics,Tend,1,325.93,Credit Card,"6037 Christopher Key Apt. 266, Lorettashire, SD 96050",Cancelled,325.93
1005674,2024-04-01,4223,Rachel Ramirez,jstewart@griffith-stout.info,Canada,Clothing,Candidate,4,57.63,Bank Transfer,"928 Patterson Loaf, Davidfurt, MT 90117",Pending,230.52
1005675,2024-09-29,1756,Walter Bonilla,nicole46@fischer.com,UK,Electronics,Hot,2,237.71,PayPal,"32169 Tyler Mountain Suite 013, South David, SC 42056",Cancelled,475.42
1005676,2023-10-15,6960,Thomas Harper,elizabethjackson@wade.com,USA,Home,Including,2,365.0,Credit Card,"3148 Stevens Forks Suite 377, Carlside, UT 45319",Completed,730.0
1005677,2023-12-19,9160,Tiffany Davis,rdavis@miller-jennings.com,USA,Books,Role,1,165.15,Credit Card,"072 Martin Lake, Bakerstad, WI 94752",Cancelled,165.15
1005678,2025-03-16,3010,Patricia Fields,martinezstephanie@hotmail.com,UK,Electronics,Beautiful,3,205.48,Bank Transfer,"7953 Kelley Squares, New Sean, NY 65652",Pending,616.4399999999999
1005679,2022-12-14,3851,Wayne Vaughn,olivia31@hotmail.com,Australia,Home,Station,4,493.37,Credit Card,"3971 Best Ridges Suite 562, Jonathanmouth, IN 73748",Pending,1973.48
1005680,2021-08-12,8810,Timothy Cherry,ithomas@myers.com,India,Home,Movie,4,349.47,PayPal,"99896 Rachel Drive Suite 452, Hernandezland, AZ 87445",Completed,1397.88
1005681,2023-08-16,3771,Stephanie Anthony,benjamin25@hotmail.com,USA,Books,Peace,2,64.72,Credit Card,"63946 Poole Port Suite 607, East Jessicaburgh, VT 59564",Completed,129.44
1005682,2022-11-15,6212,Amy Russo,newmanraymond@hotmail.com,UK,Electronics,Us,1,408.42,Credit Card,"389 Peters Isle, South Donnaview, MN 65334",Completed,408.42
1005683,2022-07-28,8593,Timothy Francis,cwilliams@yahoo.com,Australia,Electronics,,1,369.57,Bank Transfer,"295 Heather Bypass, Garciastad, DC 18068",Completed,369.57
1005684,2022-06-28,1364,Timothy Yates,fsmith@hotmail.com,USA,Electronics,Suggest,4,369.72,Credit Card,"8350 Carolyn Lane Apt. 132, Josephbury, ID 54216",Cancelled,1478.88
1005685,2023-04-22,9501,Elizabeth Hoffman,tylercochran@myers-hernandez.biz,India,Clothing,Teacher,4,348.81,PayPal,"27158 Ward Station, Christineburgh, ND 34189",Completed,1395.24
1005686,2021-07-18,2620,Donna Stanley,hmiller@lopez.com,Australia,Sports,Own,3,445.84,Bank Transfer,"747 Elizabeth Mountain Apt. 181, Port Charlesborough, MN 28946",Pending,1337.52
1005687,2025-04-13,9430,Amy Parker,danielle76@adams-fox.com,India,Books,However,5,23.77,Bank Transfer,"2584 Keith Overpass Suite 293, North Adam, WA 07734",Completed,118.85
1005688,2023-01-24,3425,Melissa Black,ferrellshari@olson-riley.org,India,Clothing,There,5,20.24,Credit Card,"186 Monroe Gardens, Katherineshire, CA 12816",Cancelled,101.19999999999999
1005689,2021-10-23,1892,Leslie Martin,sheilamiller@turner.com,UK,Books,All,5,283.1,Credit Card,"3365 Fox Station Apt. 217, East Ianmouth, UT 94773",Cancelled,1415.5
1005690,2022-08-20,9417,Tracy Garcia,mary39@hotmail.com,UK,Sports,That,5,476.41,Credit Card,"58267 Patricia Junctions, North Lindseychester, IA 03030",Completed,2382.05
1005691,2021-05-18,3314,Devin Wilson,pennyzimmerman@weaver.com,Australia,Books,Young,5,267.57,Bank Transfer,"02602 Christopher Square, West Sheilahaven, MA 65906",Completed,1337.85
1005692,2023-08-04,2126,Julie Alvarez,pdavis@hancock-weber.com,USA,Sports,Itself,5,126.57,Bank Transfer,"1615 Jordan Unions, Dylanberg, VA 99723",Completed,632.8499999999999
1005693,2023-01-19,4813,Jacob Johnston,jennifer42@garcia-schroeder.net,India,Sports,Trip,2,441.79,PayPal,"617 Gardner Rapid, Brandonberg, MS 25781",Cancelled,883.58
1005694,2022-11-27,8771,Elizabeth Wright,christopheranderson@gilbert.com,USA,Home,Its,3,410.43,Credit Card,"498 Martinez Terrace, Kennedychester, MD 64349",Cancelled,1231.29
1005695,2021-08-22,1313,Matthew Barber,kenneth60@gmail.com,Canada,Sports,Resource,3,482.89,Credit Card,"07963 Carolyn Plaza, Gloverside, MS 26305",Completed,1448.67
1005696,2021-09-21,7983,Jason Russo,nunezmary@gmail.com,Australia,Clothing,Past,2,8.83,Bank Transfer,"3683 Tran Spur Apt. 518, Port Michael, MN 99056",Pending,17.66
1005697,2025-02-11,6540,Cynthia Foster,sarah23@perkins.org,USA,Electronics,Stand,1,194.57,PayPal,"753 Deborah Skyway, South Jaime, AZ 62440",Completed,194.57
1005698,2022-02-04,1565,Amanda Parks,istewart@hernandez.com,USA,Electronics,Exist,5,371.97,Bank Transfer,"6469 Jessica Valleys Suite 012, Halltown, OR 39804",Completed,1859.8500000000001
1005699,2022-11-03,1775,Laurie Vargas,tpace@ryan-lee.net,USA,Home,See,4,102.46,Bank Transfer,"952 Shelton Harbors, Gilbertport, CA 91866",Pending,409.84
1005700,2024-11-02,9799,Lisa Walker,danielfields@marks.com,USA,Clothing,Law,4,464.27,PayPal,"1748 Romero Grove, Farrellmouth, UT 13395",Completed,1857.08
1005701,2024-03-11,6504,Andrea Gordon,smithmelinda@gmail.com,Canada,Home,Fight,4,53.93,Credit Card,"0392 Amanda Rapids Apt. 145, West Rebecca, OK 98790",Completed,215.72
1005702,2021-10-08,5751,Jeremy Johnson,laurensingh@singh-daniel.com,USA,Electronics,Keep,4,331.8,Credit Card,"128 David Walks Apt. 228, Allenton, IL 40612",Cancelled,1327.2
1005703,2021-11-19,2639,Alexander Spencer,xbowen@harding-graham.com,USA,Electronics,Generation,2,208.0,Credit Card,"81191 Jeff Groves, Rossfort, DE 65430",Pending,416.0
1005704,2022-01-05,6207,Kenneth Church,dbrooks@davidson.info,Australia,Books,Return,2,116.99,Bank Transfer,"5780 Carroll Island Suite 521, Patricialand, VT 62280",Completed,233.98
1005705,2021-06-18,4760,Taylor Russell,samantha39@hall.org,USA,Home,Man,5,333.93,Bank Transfer,"99963 Evan Green, Williamberg, MT 29500",Completed,1669.65
1005706,2023-12-24,9628,Michael Price,terriwong@gmail.com,India,Home,Common,1,169.32,Credit Card,"44207 Lawson Throughway Apt. 048, Lake Georgeburgh, AR 97625",Completed,169.32
1005707,2024-11-25,6463,Thomas Shelton,portiz@gmail.com,UK,Electronics,Crime,4,363.83,PayPal,"891 Boyd Club, Mooreberg, VA 77466",Completed,1455.32
1005708,2024-06-22,1266,Sarah Bell,colleen29@hotmail.com,USA,Books,Recognize,4,358.66,Credit Card,"711 Cooper Brooks, South Larryport, OR 23551",Completed,1434.64
1005709,2023-11-10,5649,Jennifer Rodriguez,smithjoseph@gmail.com,USA,Electronics,State,1,196.9,PayPal,"77415 Seth Forks, New Michael, MA 73187",Completed,196.9
